phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label
dd1ab63760434713fb6cb5c3abe556bdfd25061692435d139d000e0113b66bd9b6e5a40b40574e70a4bab1dfc323e44f9bd2aa8182090484d239247d14ed2455,攀枝花,仁和区分公司,2,11.1,22.44,66.0,66.0,66.0,66.0,66.0,66.0,0
5dd7012fa0cfed46e2c2cb7c8342ec96c2cef0bb5602f3a91cdf172f77a69c5e6168a69fc1cfe46830e934367a17686b956de53e7e1c007933a58352f3249b3c,南充,西充分公司,3,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,0
6effe53488840e222dc8528bc966205931b19e3437c95095d8eaa233e4369962757f60e45cc78c2f32ddae08fb55d308d9548cba0de698d9d6ccf2479d52504f,宜宾,高县分公司,1,,,,,18.64,2.5,2.6,2.5,0
d8c157fa70bb0a381981bbaf0654d84a445abc4f4ed243308e3ee0370d0a24ae516ead2135c68b94db9d3f61c39266c344739f1759f403c17bd637e4a94ef05b,天府新区,天府直属部门,1,,,,,854.7,19.0,19.0,19.0,1
6d2ce5ccb87a202854cd867d22f3f97cf6120fc55f2ec6eedaedbe8ef9fe854719f45d3530e6eac217ccf827bce8a992e3714ac5c41d0befa23994a64fbd6e21,成都,彭州分公司,1,61.33,52.05,32.29,32.0,32.0,37.73,37.52,32.0,1
f9e3ffd08b0b5cc36deb2fb4083e120a9cae2c60283fa1e3c95fe1a4c0aea5efc5b4fa26a6ae09200ef28a898764e6c1f23bcc3c26fc27e8568a0416292f93dc,广元,昭化区分公司,4,132.87,97.44,122.31,98.52,98.9,105.74,92.63,106.41,0
69c091deb3aad92ac558ddb567915119acfe2ae33b24a03f4c60a8219d98346900fd752b0de05932ac3af6e8b39f163c4e40c99f5e6621b8b01ee7a3b56d938a,自贡,自井分公司,1,89.0,89.0,109.71,109.71,109.71,109.71,109.71,109.71,0
c435dbedd41f2c42714eb99cf2bb49e7778f9dd9eb6fd6836ec369828b655aa3e794e2613ee99e2cf4b9abbc3561ef341f9aee7845537ffa571628bb11362ba0,自贡,荣县分公司,1,21.05,15.28,13.25,13.1,13.1,14.6,11.6,13.25,0
34c690fc9375d932692237dc95b46cedfc87468d236ee922887d03adb15db956269e37bdf56758083b3be7e3f554ddce760bcb5334060c7d6598bc5a4f37183b,乐山,嘉州分公司,2,234.71,164.46,171.01,164.33,170.44,167.32,166.97,167.69,0
fea5c373d6df976bd8f3ec73eb7d6ae4566c57f1e94dfb568bdc66ac6f4197db1abf2ac46358a29b73f2744808c4a4d1976d15d172a70291cacff0fe3b2773e3,泸州,龙马潭分公司,3,,,,54.61,,,,,1
908a78f28274c69e6ceb358650320af145399ca86fa4321289aced01013979d83ac83fc7140ef3941348ebbceafef55adb4e1c366e18322a2dd55de75a89d10a,绵阳,梓潼分公司,5,22.0,22.0,22.0,22.4,22.0,23.46,22.1,22.0,0
7c15022d2a6378272d178a7c4a8b775f25b5d9a7d7804839bb8e32803788596abe5b044cb85b92c2724f2dd0e8890b5eb6d347b30111473d7e5f350ea3bc3f71,成都,新都分公司,2,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,1
24b696b177553afdc10d15c29e714b73cb7cff0fb186bd3e188f8c0670885560ca0fa26820a876bb669f79cc1515df0087a947ef6f57aabc833a075efd67da44,成都,锦江分公司,5,101.8,75.01,109.97,73.11,84.13,88.03,78.63,72.91,0
9046b64e1226e69ee536d48e249093a3d890ea6c85d32ea8df2cb4e5dceaa9a8f0cb0b2c4550b57459e1c62664f30238b5993369ce73f45407508b9db7397122,乐山,峨眉分公司,1,22.0,22.0,22.0,22.0,22.0,24.09,22.0,22.0,0
70bd3a5eb6f6c23ce14622e6d76367308eb1296dad44ef504e1e7e1e5d0ec92e37d68a479924970f4cd17817176b5b64afeb7611f2e0dc96e102c3651423f5c0,天府新区,龙泉驿分公司,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0
7c92fd7d556ceddc8354c844eefdac6821eda1121857b513873e8d564dddc43995146dfa4f6a45a17470dcb704095b417a0ddcf5d913afa3e1fd17b10afbd867,南充,嘉陵分公司,4,10.34,11.66,10.9,10.9,12.99,14.81,9.76,9.0,0
6d9c8335896b93074d13af40b632d81a454f3f2b70147b97dcaa9e0b5be3e022885f82d0794bc8b545f32645070a49ae21dc7a487e707c5826320d79ad1886d6,巴中,平昌县分公司,1,32.67,36.18,39.71,30.95,32.38,30.3,28.0,28.0,0
38cbb6ac4373d42a1ab35cad16dd4a7b1c9135a1edb0bc1a2d583011a9cd4e163c179942d53161fb0e25848cbb2fd75b371f08e5c41c0c658febfec1efb82499,成都,成都直属部门,4,120.62,115.8,120.76,115.5,119.27,154.88,134.77,112.74,1
19fb141fd0ee11058ee5995ca0afea53f5027bfed77365c0ced8b0133461c743bef6ec589a3e94ce5072aa778d94af347d8395a16fd75c6aeb2cf051fb3e0b51,乐山,犍为分公司,1,,,,,76.88,72.1,70.69,71.8,1
8c63081789a4f35a043813984b6ea99ab208b7f04b128ae6e1ad2305c4d623cf72df328a0b7d298a505b4253f1b92e9a4ef45f13d64dacf3a5b61e55504153d7,,,6,,,,,,,,,1
7c55c0ab6d57c08d64e01f1e7034fa8aaab006dfa3dac4421a7c6610ee1309758730631c60aa7b167bd998395a341d64a59ce4754736b6c899f0a54dbd4c270a,成都,天府新区分公司,4,,,,108.1,19.0,19.0,19.0,,1
cd7ca3815c1c85359457118b7d1feaa6487bfa9a8a69894ddfbbfaf55b7890ffa06e650a32de429afd0005d090a7c5cea93b48d442c8822d30cd360ed02674ba,成都,新都分公司,4,38.43,19.0,123.01,97.59,49.0,49.0,49.0,49.0,0
fddceb0282ed3b8285e7ddb4821bdd573a6f800a3b6b1509221ebe537b83add2e2a42db3dc4267b57318dc9b57cacc360805ed3a90fe0fddff8da4dd371b9626,泸州,纳溪分公司,1,9.1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0
47907aae6f907bd7abb9a98dc02a4fd7707595490f22d90f94f4785104f38e7b72edfe05647d1b842f39b297fa18e1d8b1b3ff4d6a89a8d4d0d6498b79fbf795,成都,郫都分公司,3,39.6,39.9,39.0,39.1,39.16,39.0,61.66,237.39,1
a635f02796245761095c2dd27ca49e379b2e3c20a8e1b228b5a749b0ab7c3d45d61f72064c0ed303fac5ea5c8afdd961a5c526f7e5eca3368050ad74a3d66d9d,凉山,盐源县分公司,2,49.19,35.51,28.19,28.19,28.19,30.85,29.05,49.19,0
4f3e72d81724c9fabcbfd71cd98248c276889e23be8cc436f5f8a0d0e91d63eb084042090de8492989d25cc871ecd37fff37f6dbfbc52b53c6749e499377c8c6,乐山,井研分公司,3,1.2,1.05,1.14,1.18,1.23,13.42,1.18,1.05,0
9e108aaf07b57014e1757cddc6b215f4dc82300cbd0ded7b5d15c926226ac9c913564ae0e8e69599ee76c589628d3f65806267cb85fdd4c723f5e4a3b895d3e8,成都,武侯分公司,1,14.01,14.0,14.57,14.0,14.0,14.1,14.0,16.57,0
a982994bfd4d4b5a463a9bdb317d8c02939be174b00d50a596f95aef415d8645a61c262c21b773905c4853f6e47c611f48384e8699aa387c1ac0e557470b3c02,凉山,会理县分公司,1,116.13,145.75,110.25,138.55,106.43,122.4,98.21,127.58,0
eb4ef0e21d2b9e77c56a15808db49ff8d79f9dbc9e33ff4afa6cad8c888c3546e43beb0d70cf5108cddb5f535cc77844c3915d8c8ab599e1602c66588aa9cf63,宜宾,南溪区分公司,1,102.89,102.89,154.66,104.0,104.0,104.0,104.0,104.0,0
3aeeed01a9b28a7be96f509183e66c65d79ad4b9019cae62f6158c35fae0ee143345b9a137179641ba44643bc0b5216f490c519f4b683dbe108f3a40f6ff541b,绵阳,三台分公司,1,73.9,74.3,73.9,74.0,74.0,74.0,73.9,74.1,0
c11dbe52ae9c0a27029953beb5440f4c6e9763ff3c9d635a4410c77604abc8d7d26c561c8047f8672cbeccfc1e886d0dd2685203d87e1f7961e80d562aee2f5d,内江,市中区分公司,2,171.1,171.1,171.1,170.9,171.2,171.3,176.2,170.9,1
3f26b730de42d19ded5d134de4151018fcd32400143aeb1a421020fc1dc859ae878d7a6b5bf6f5b185a4f8c497c4eaa04c0e17409ca7de0f2977c0edf25ec3d9,南充,顺庆分公司,1,160.87,135.9,149.71,140.3,194.98,171.52,140.41,140.46,0
17be9d48b64b2d3cd1d4a24cfc19f0139fd2e5eff755f40e2ced50d65d57c8881739b9941c199a867ce0cde5c6f608838fae32ea699cc703e95e92cb6751a97c,成都,成都直属部门,1,19.0,19.0,19.0,24.66,19.0,19.0,19.0,21.47,0
d6d1340684938859bf6457198f533d700a9e9760774688bfb087df2340165c1ec78de6180be43c05a2ecc09eb393ab84a1cc28f20031605334b10587bcf7fa7c,成都,新都分公司,2,,,,5.14,27.08,,,,1
a3322419c1a1882acf8f45be79f11685da47c8ab36fceefc95592191737944f71d2b3799f938be5e8c93afd8c3c7e8203f68cc555d592b8e0f66e361673399eb,成都,成都直属部门,1,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,1
11f8e59a3a93796582fadfe22b3bc77b416097c0a3822ac915b0f0328de469658ee036d11f26855c42be48f606e9df9015dcbadf432e4cf6f4a6251e1e176e6c,,,1,,,1.0,35.2,20.0,20.0,20.0,20.0,1
66c87649b14926324e895b19bcc0f5380b69bcd2ee831b11b2a2ab3636d01b23644f568dbb7dae71f91f72e053176324b5e60235f2497038ef85a506936caf1a,成都,邛崃分公司,2,,,1.01,1.0,1.0,1.0,4.99,5.99,0
4e538f468eb61ccc25243390bc38418900fecdc83a754c4b5fb4554c962d99bd32248fb82b8bf929644b383ea2ade7133f5089a21614b4f4605daf07b351002b,绵阳,北川分公司,1,51.9,52.4,51.9,52.2,52.2,52.1,52.1,52.2,0
255d1167dfbf77df2e42298f095d3affaee3ce5550f66c6f4d373bf54ead2553477da042c2099f6db35c21cb7b22661a7c6f1138adec6c8e86ad9a11af86d1db,成都,大邑分公司,1,1.5,1.6,1.2,1.5,2.4,2.7,1.3,1.1,0
6a25917fc60129626e7e87ea315aa84681ec9819505cf58a981d84c9722687a5df480ef6e58b1a0c9057a58e1afb429079505fa850bb3e912088ffc395be7484,成都,武侯分公司,1,71.29,78.71,71.1,71.0,71.0,71.1,71.0,84.78,0
5794b509b2a3d35ebd9a8d8ca0b5024685204ba2b4663e03ce12ee1efed3a33c6dcb04ddb60b2a66f341816100be4f756e1bea3f68d9e8a660862d35f84196e2,泸州,古蔺分公司,1,33.15,32.6,42.94,36.57,35.96,17.24,1.0,8.99,0
0e374417f600ab0d46aa268d76a98a44e9d4e3f59dcd898b0ce7461d81a7be888959c539ba359fd77ae1dc124143190d41d89eea49eb603f083aa4f5f573e9cd,成都,金牛分公司,1,11.0,11.0,11.45,12.35,11.15,11.0,11.0,11.0,0
479a1a108c30856711c706c6bc5d3004be86aad92948ac54e19a89ee118fc3a46be0b2507c0b38d1b58c84b9374251a64c9aa5e8e382e32e8cf33645513056a9,成都,青白江分公司,1,10.87,5.89,5.72,7.4,4.49,5.07,4.75,6.02,0
122a00fa7c53a04cc24596a72a2e849d654699234df14424b8f460bab272e3bc7a410d5b74d2c9e72bd5f0f73f2b795e106cad1efbbd5f57c5421882c45f7aa9,泸州,泸县分公司,2,19.0,19.0,21.47,19.0,19.19,19.0,19.0,21.85,0
8ffcc449ab6789a3001536d2f3073314a2bae80e11001d7df274c539b4a12e65ba0aa3d681ac525733b388c5a7fcf161e99f9c083269858f0df3d4fc8fb5916b,泸州,龙马潭分公司,4,11.5,11.5,22.99,1.01,1.0,1.0,1.0,1.0,1
ef5b68299261e8e1a82d281f67201640c7d2b1c444ce69edd8f3aed1997a4438d0765a4ff006ed485aa2b78fdaa4f7cc8ae1caea72614c57a2d1ede55c3b4b56,成都,郫都分公司,1,223.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,0
babf764ddccd89c45de0dc33fb9f713fd82733ed8e7f0545c870963a49b4a818eb03d6fd359cc91ca550babf339840a1b7e341af0b612931beb0e4d1449fee25,成都,锦江分公司,1,,,,,,,,5.5,1
678d386d09ef2a716da3e1eda262d56e6d6db797f1dcf313216227dede75c49eb54487b25888c5283860c0ca5be6a4ee6cb07b5933e7cf1128923412da16cf09,成都,天府新区分公司,1,72.2,72.7,102.2,122.3,186.5,136.5,136.5,136.6,0
6bc4898c9d74b5abc6915dc938216c22123a34b32229f689027b22d89fd91ada450bfcb28c46eee44d2873e78461d03c2e2407512749d8da2159c11c826e5b8e,天府新区,直管区,4,4.07,50.5,50.5,57.81,9.0,9.0,9.0,9.0,1
ef70ea824c6fe740ba419ad7aed40687a4cfe5ee23f6f73d6d2ff3490cb79cc16966f907db9aa072c61baca674753049adebacaefc54903713c2764024aada38,成都,彭州分公司,4,,,,6.23,256.16,,,,1
df7f1643df362150374189a7e33f09a6becc802683b01cd23f90908a5ee7a1710858660df2ddbd4987a79c2fa7094d7fde1679ccfcffecb62bd86f20bf633529,绵阳,三台分公司,1,72.7,72.7,100.66,120.66,121.15,87.68,109.07,71.16,0
e05555ac18089027bf17dc2075ec180f344a4db7a5e84c6139ab60cde3fdef0312215c9834b7ae37efb580eabf1c82860c2b177d0ec532e455bd380bb7cf0e8d,宜宾,江安县分公司,5,290.01,287.52,287.81,287.21,288.26,287.55,287.25,287.42,0
0d0bf9b357cc8ef7c178ae9032df06ef85e26dee9fd3a0e82b91a49e80e135fdda5ff7575b827a5284c4927cb1f13786275d2e6809220b6ef1f13efc918b7569,乐山,夹江分公司,2,1.16,7.19,1.92,1.91,2.17,2.93,7.93,1.91,0
35c2052fc5ecd8038f92052d22a2015b35b42a128efc7aeeed066566ec77adea1351e3ead71ce018a26a49110220a04602736179c9e4adfc5916c2dba2d663dc,南充,阆中分公司,1,11.44,25.85,57.52,9.82,9.26,9.0,9.0,9.0,0
b54a0b1eb1132aad51a5a2cc81acbc0c8a60b1c8a2608aceb5a67afab20edb8a6dd9b157654b135eae8645e601c8955a2188395175d1479b0ee6bbd4dc5cd46c,成都,邛崃分公司,1,49.1,34.5,34.2,34.0,34.2,34.1,34.5,34.1,0
06266c9ba70f0d9453f5580bee7b1e8b4343d8027a87e035b84c16e99861accb9d7b959d945f128779ae11ca332a7e74206afb7933e7df15c197a48f2e19166c,成都,新都分公司,2,69.5,69.1,76.51,69.0,69.0,69.0,74.14,69.0,1
4186646547475298a140fa24f06596e7d04df0fa6c6bc92e9e5a9fc243bc8b0c0fa3e4c0366372611624d5057f9fd5a095eecc53c37d834f898391cfd66091f1,乐山,犍为分公司,4,,,,,92.4,,,,1
ff84b3f31ce564ae418010763a3ab8619a62b042fc4072dd22d87666cb01518eeb0d98867c02040f97bfcb0a48e4e1b3f591b5844186c4bc68914ce8ce1a411f,天府新区,天府直属部门,2,49.0,49.1,49.1,49.0,99.2,49.3,49.1,52.61,0
a0212557b5033a83ae03e0723efd58e568d8fdead6a4ab04e5ba1c4ab869a1d89173c349ec6ce067c1739084249cb5e47f4bd43498465b67582b7a37566a4602,成都,郫都分公司,3,,,,,,,,290.62,1
0058ca331fe160ae7dc9b764115d76255ca6f48331d4fff565bf85ee1cb5cdefb7e3d0c29cad1c4426ba7d80947ae8d11aebe178b0165d527c3d432ce2883a30,成都,天府新区分公司,5,,,,136.21,19.0,19.0,19.0,19.0,1
84dde1699a57de1bd67a84dde432d68df16646134e66552ed2eb81be66110a7a42110cab884295296644634e8821c110156b9d12081fbd0053d5f3a1bafc3969,广元,剑阁县分公司,1,,,8.36,9.0,,,,,1
f77b5e6bf224cdf309467fa71af14e8b96d71f3a9196f59875ad2dcea2cc8d2addc85c42b7f60b4c20be3cd356c52bf0a2c8960683fa9230adf53a1f4411c024,,,2,14.0,15.15,16.77,14.0,14.1,16.47,14.0,14.0,1
978e08c54cefb5630ede1d16dd79d1a2fbf0ce43b0eecb35c16a9ace9f5524dbde53f1074f6ff1d61afb31cbaff4cd9edac127f57ca6053cae5fef30145f0da3,凉山,西昌市分公司,5,278.6,278.3,274.5,274.9,276.6,278.1,262.6,264.3,0
9f2054c0e4a26a98bf14ed8b95b4ef5bff1ee1fb14a0d8fc5c3fe5d05c610b9bc40dbfac9acd94eafa3ffd52d507c7f07540426d1eb13a8f5e6b3a8e332c2e82,泸州,合江分公司,3,2.09,1.72,2.33,2.39,2.18,2.7,3.16,2.76,0
dc6250765a5f19548d847fb11a511124d79a1251279f417e02142b65d8e1337d6088f1b2409c1c0a69404d90fcaed79aab99dec77464a448fd0b6d97dabc63e0,成都,金堂分公司,1,25.15,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0
d3052f74b7e510c55dee261c8da844948c193de160263e7dff8e5c5a26db418a3c3fc8a3245e0ccf822b3e0c4b0cce247154cd75c9f7376ee104b675f0680f2a,成都,武侯分公司,1,7.3,7.0,17.14,36.95,26.99,33.82,7.0,37.0,0
882baf4c97dd6cc3eba1931a23098ff4aa9baca20a443bb2a25bbe966bd8d2c055aac2cfa31cc0c3fcd3fb51daff1da5ea5224e5f1615bd63891f77c5e39d7ee,,,2,,,,,,,,,1
b265092f29115c8abfbd87a602dab16d84d75277d935f5b8960f977b412ac7eb01259219d5cda905e8196b9a5ac6767a280d91b27943b3ff65c14e20d5091560,成都,武侯分公司,1,26.0,26.0,26.0,26.0,26.0,27.7,26.0,26.0,0
566086c2504cfe16212944a0247bfb45db4b93bbe826289e32d3435f8f4350fb4599a7f6d4f463ba854bd76f14014d13eb777cf59a1452a8beb779203a8df3cd,成都,青羊分公司,4,24.0,31.7,24.7,115.03,24.2,24.1,35.02,24.1,0
104fead9ca7fadfd8e915996c0d5646a2eb017fb3e70d2c42714e1ef03e15b972a09e3553fef555e0521c6f7599ca7e2a14a72c2fda47f6c3281f59307acec00,成都,金堂分公司,1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0
7196b6a4b9fd72b627cd93d6defe035feb4383873360d454b1cfa2aaab376039f0b62b066a7a5756118342b3944a095130f2b9c3f508134550c5c52f80ee6e4c,自贡,自井分公司,1,31.15,31.6,31.0,31.0,31.3,32.45,31.0,31.0,0
7c3af7979ce1b2235be8abcf810990f53310d0f09bf99a12009201c21de2e68ed5cf7449fb540ecbadaf3e3d2d26bc70cc5fefa1affce65a33d7dbe7b4d38ea1,天府新区,直管区,5,,,,66.76,,,,,1
06852e092c957601a68215fcdf7ea368df9ed0a5f75301904e5f7c17d9b8c738f0f888013b7fa7c96be2c553ec9bdad58093e3e9c898fc9ca8e29fae7dd5130c,攀枝花,东区分公司,1,,,,,7.44,69.89,69.6,69.71,0
bb8ba9bafd0783f2754733981515adfb44f76a50c726a2533a0dd3f7981d285de6cf4fff7d2d97bce297297e8089f264deb4f86d3a8314ad71acd7379a96359e,达州,开江县分公司,2,9.15,9.85,13.0,18.3,21.9,11.55,17.5,11.55,0
bfbf240b4a0261f26f5b9953aa5929a3101767cd0002e8daa3e08ba2a1bfde2924c6789f14fba8587a96b41eb6074fb9a708f6a50b290e6d0933d7cad4f6a93e,达州,达川区分公司,2,103.56,84.08,70.37,73.51,98.5,96.14,70.7,114.58,0
f0fdacf5eb461bc9867b14593a591598e8e5adc37990c4da28d8a7b072894b6add5a42b56c680cc5b471436b221072ddaced20a15f41c7cc67a91eb154fb52cf,,,1,,,,,,,,,1
5829eb7f88952d798c30d4a89b4c31c9c2dfc5f39009f70f0f99a6a79afec86b6f2edcbfcc5c0bf53ad2d4fbab0f99b3b38b5fd67e583068225a685d20854740,攀枝花,西区分公司,2,41.0,60.34,61.06,60.35,89.68,91.39,59.1,59.29,0
641ce60751b0f61d7e02a497735121ff6c4d21de361f57bb270995f6a68165dcda47faec521ac43b0a327928aea27d5a636742c697a9456055fa9f070150d5a2,成都,武侯分公司,5,,,,,,,,32.21,1
7fdd013ef70f684418c221a2fed45596c18fd7a0e76cb409ea7695fdc55347442d085b53b37e47776b3c9af55ac755f88c28294d172b647720fc5a49189bde8c,成都,武侯分公司,1,48.9,44.94,41.97,43.95,176.8,39.0,39.0,39.99,1
18a84b5adecbbf01217efbc85646fcc285dba9ed5eac11d331f5f48204cfcd11060bca9c757149d7c911606acbeab0fcf0e9b63817101abea1ca9d08f4e47f10,天府新区,双流分公司,1,29.18,30.26,29.18,29.0,34.76,30.08,29.18,30.62,0
a24f781de7f2fa1a007923be6385a0d8f87b451373645001e9fbf8e1ce5dc9919b7296498d044494c9be24beb0cb4d78031fd6ea5f1f5f286c864794c6ab3dd6,雅安,汉源分公司,3,139.0,139.0,139.0,59.0,59.0,59.0,59.0,59.0,0
4c0eb8626c2ba8950053c304136ecf6a16bdca119446088d47dbbd46864e63faf1157e190e825fd6a226c77c4ff355ea23df9b4e7850bcc141175622440c9c0b,达州,渠县分公司,1,31.67,44.57,32.11,36.29,53.34,53.33,61.88,67.19,0
2bb4144f4023aea3cda22b844f2a894d4481c912e6a820bf1861e45d3ae12bf0b1a02e2218cb067e1ab3bbca9bd15910559af5e6a807bd0b62436fff3315a3b2,成都,武侯分公司,1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0
349448296574cdfdd4aed096a916a92c9e4d37bfef5acc50ba96dbcff912a64c3ca3712bc3c96379a23e17b9a2c4f679a4d9c2bc57219e60c71d0a827761322f,阿坝,茂县分公司,2,72.25,58.02,34.59,51.2,51.0,54.05,51.0,51.0,0
5bcc93e58a4ba003962f215cd6cd786d48864afef7ce8c2eaad9894fab95a6b2e09e638ac97b17a667c478e1f2ed586c013e0876a08d3f8b06d3a0986c73625a,成都,青羊分公司,2,105.5,116.6,107.1,105.5,261.46,140.84,105.0,105.0,1
f4a47549dd8212f4ed0b0b26622a938a80e284c0ec479db52a622b517798fac33366dd0f32b0576d618d5fc219ed740b05b07d76da554fd4df28846e73c00b3e,,,3,,,,,,,,103.8,1
97b34cee254ad84bbda9a218d5732fbcf5d75816ba8e324d063af80be088f0938695d77b46cc5dc691d18c2039cdae9acbdc3d004f4087633a4b99e308d9ec9f,成都,天府新区分公司,1,57.5,61.7,56.0,56.2,156.0,56.0,56.0,56.0,0
3daf2718ace2357d7aa563349a8ffb792ac28ec60fb6203214f9e470cba112d8c88583980c93de55a10d5bbf645917eb3a2e327cbbe344b8f7d33458401767c1,雅安,名山分公司,2,53.88,48.4,32.0,24.66,53.99,22.95,52.76,51.34,0
a310ab80316112a8b92ef15787ca270bc7c9f2be41886fc0bea4f97606bb314c40892350eb2460f387152817b2b1a0e797b91bee32ca1466a3842bdfab5f98cb,眉山,仁寿分公司,2,18.0,18.0,18.5,18.0,18.0,18.3,18.0,18.6,0
00a6e69ae76094cd5b7b132aa7a1838b397fdf0421df7e7a40c52c0bed6fbfb050e67a38fd1df1a976b439b83610242b16466384e19496c8d2341c645c1a6598,乐山,金口河分公司,1,,1.76,71.83,70.89,82.59,112.87,70.5,98.83,0
500e04c712911bec85f0f50d28a8fd3a98cc120325a62c3d908e09e71ffb66b98d740979ffa0fd1a0b76ab3fc23529014b87700a389a5ed04d71e38207ef5a54,天府新区,双流分公司,2,19.0,19.3,19.0,19.0,19.2,,,,1
4a394734fcf7fb3bde8a398180024194acf91174ed9fb35216125467c967dd82d8f09120595f2dbc09f79b07f04e399423cf80ee07e67738e876762443f6a755,泸州,古蔺分公司,2,5.93,6.01,5.92,5.92,5.91,5.91,5.91,5.91,0
0457caadb2bbc28fe126c959af7adbba5867b7e49fc40625efe9e60b1121dc8c3fed8895777071bd23115ff89cd03329a607fda03ca92903fb3e8fb31c19de05,成都,武侯分公司,3,115.0,160.8,179.6,128.0,116.3,115.0,115.0,115.0,1
9faa9239bf07aee7e87c9207151fb588749c18c902478953fae56884687f306e5c80a8d3995ceef5927a34a57f7ef9c6c05a0b17a4c13e404de0b10f6e33e484,凉山,西昌市分公司,2,65.92,89.99,40.0,40.0,40.0,40.0,40.0,40.0,0
0a254064e6651c279cbba24b864cb31fc4177ad99d13b7763f29a71b787aa8c05398eb4d5a85f63d04c7e070bf23771de92c9b512c0948d2b0041526d2ba758d,成都,金堂分公司,1,21.1,15.76,15.0,15.0,15.0,15.0,21.4,15.0,0
c486faa18f98ae63b80d759294e5a7b6a1972a6990c3a9c26781f3656cf974af9fd4cda51a5cfeb0401669cc8a4b59fa584027bf9b09c6119096f0644fdf3e4a,成都,高新西区分公司,2,,,36.86,80.81,106.0,106.0,106.0,89.0,1
af55b63a70776a617e3fec642100027aab25716b112288325d864936e819beb0c5981ed03054eb41714d9856be517768c6b8abbbca8862b489904661feba1f7d,达州,宣汉县分公司,2,14.0,14.0,14.0,14.0,14.0,17.61,9.82,7.33,0
a34a9fde6c1ccb1fc162608b592b39921afdc8198ba41d7dd9592cb17544c329c7bf2dbe8d3bb698f7f7d5cb89b8b713ea11cc119c1cc38ebf74afaf6151e6c1,成都,彭州分公司,2,102.2,102.2,102.0,193.98,102.8,102.0,102.0,102.0,0
19bf579bbdfdec0102e257b3cc8e72a6f05ce07b3e42a6676fa7c23c79d6a980bc1b51c4195a54e22bf44119c2c4e05264118beabadfcb0fb9db454cc8db1f25,天府新区,双流分公司,1,39.0,39.0,39.0,39.0,39.1,39.1,39.0,39.0,0
31cd91bf472c554baa6e6174c01b87943949aad4f33740a649905a120eda0933f344c5d260d5abf9525992c3acacccf9d4c05ada9f32d5b25995c39baed7debe,成都,武侯分公司,5,,,,,,,,27.66,1
5820c73b319c5762fd59ad8a583976b0475d83c7faff66dbb14a0f472a0b108204553e3dc0994148a6abd45c5bbe735c523c2b04aad7ba7f90babd02f874e053,成都,青羊分公司,1,66.2,66.0,66.0,66.0,66.0,66.1,66.4,66.1,0
6710c79120967a4c027881c49f524a7588009a60ef89df59c096946c2834a425291f3b5935d6f2643041dbce8d708e719459a761d8c555a8108f68dd30d0f0e0,天府新区,直管区,5,,,14.08,143.07,,,,,1
193647b83423365712cdcec90f08b6637362928398bdcc061e42a8998179eb27ab9e7cd5bbdb2020e4fe5c09e367858f9928371d50907b714fab1440d0d9d0ea,达州,大竹县分公司,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0
ed87402df50f4c003838644de18cdc0eb5fca7c218fb712583b2be172c0ae661a31020c2ae7ac24ef52fdf923dc9ba7a832730f63b7892cd26e6e96abe341c1a,德阳,中江分公司,1,19.38,21.86,20.24,32.3,29.0,29.2,30.52,29.0,0
c2a5c250bc008e444712995e017ee04ee1bb9cd5b800af5f04503c615c9f010df3e55bd149778f684120ebb27d1909f829fee57d8f1032a5267ac0b567425493,乐山,犍为分公司,3,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,0
7f5e1fd79dcf57ff1a0abb5dce31efea71b420d9aa13cb784325a614588ea0daf2699c45a3e8780b2ff1dab3f3f54a383575720170428ee41db3e89e6dc277eb,成都,青羊分公司,3,,,11.24,62.31,62.4,48.1,48.0,54.0,1
c5939984d0cd6422ad7b67ad90061d9b19419810220371a1f6904029e5abda8ecb76e8b463e45b5f6b77d422bef4d0c421253a29cbeb3a13853f10422ea02ed3,南充,嘉陵分公司,1,109.0,109.0,109.0,110.96,109.0,117.38,109.0,109.0,0
56692f12464a7d083ccd3a7bbd081892caba306fbfae9bd262495058f535caa60e1125ae3a1de5945eca6d1585814f432b679d7d02b301cbe20f599483af23ce,,,10,,,,,,,,,1
0076457c14dc29d37a853fc40e3107181584d1b1fb528e59ff31736664eb0dad914b65be25c3540df43569a0601e869492de08b6687f34af60ccc1f116fe2688,天府新区,直管区,5,,,,6.16,143.41,12.0,12.0,12.0,1
b9fe35c58e6c52625ef3aeecba08756d4d528bf131a047640ea7126b5cdc9931a2160359a379282d94e0dd7b55da85d4e2887041519a7aa4bc68500e51a43da1,成都,高新分公司,1,,,,,,,,7.55,0
